ItemID,UPC,Description,Brand,Manufacturer,DRank,DVol,DShr,DPChg,KVol,KShr,KPChg,ACDist,RUPrice,Source,NielsenCatName,CollectionDate,SalesYr,Cntl,TotalKiloVol,KRank,TotalDVol,ClNum,PrdGroup,PrdDesc,ClassNum,ClassType,Comment
10.0213,641007796,KELLOGGS CORN FLAKES FIGHTER PACK 470GM,,KELLOGG,204,"1,115,446",0.1,-84%,127765,0,-85%,23,$4.10,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,194,1077237850,,,KELLOGGS CORN FLAKES FIGHTER PACK,,,
60.005,641192261,KELLOGGS VECTOR PROTEIN MIXED NUTS BAR 5S 200GM,,KELLOGG,41,"3,820,228",0.6,23%,231677,0,26%,94,$3.30,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,52,585157483,,60.1029,KELLOGGS VECTOR PROTEIN MIXED NUTS BAR,1.5601,,
1300.0054,642003272,CATELLI W/MEAT CAN 398 ML,,H J HEINZ,45,"1,733,385",0.6,-1%,428356,0,-5%,47,$1.61,TEST,PASTA SAUCE - C&B,2015-12-09,2015,0,61942950,41,229723242,,1300.0001,CATELLI W/MEAT CAN,11.8001,,
360.1517,642100024,KRISPY KERNELS TRAIL MIX 55 GM,,KRISPY KERNEL,"1,508","6,974",0,16%,329,0,6%,1,$1.17,TEST,SNACKING FRUITS NUTS & SEEDS,2015-12-09,2015,0,25009883,1569,321858972,,,KRISPY KERNELS TRAIL MIX,,,
360.2719,642100414,KRISPY KERNELS PUMPKIN SEEDS SALTED ROASTED CELLO 90GM,,KRISPY KERNEL,"2,710",322,0,NA,14,0,NA,0,$2.08,TEST,SNACKING FRUITS NUTS & SEEDS,2015-12-09,2015,0,25009883,2754,321858972,,,KRISPY KERNELS PUMPKIN SEEDS SALTED ROASTED CELLO,,,
770.0065,646841023,GOLDEN BOY NATURAL NO SALT SMOOTH JAR 900GM,,GOLDEN BOY FOODS,56,"95,935",0,213%,14662,0,211%,4,$5.89,TEST,PEANUT BUTTER,2015-12-09,2015,0,44432868,49,211005079,,,GOLDEN BOY NATURAL NO SALT SMOOTH JAR,,,
770.0067,646841026,GOLDEN BOY NATURAL NO SALT CRUNCHY JAR 900GM,,GOLDEN BOY FOODS,58,"86,097",0,163%,13133,0,161%,3,$5.90,TEST,PEANUT BUTTER,2015-12-09,2015,0,44432868,52,211005079,,,GOLDEN BOY NATURAL NO SALT CRUNCHY JAR,,,
640.0445,648009321,SARA LEE MUFFIN BLUEBERRY 100 GM,,SARA LEE,436,63,0,NA,4,0,NA,NA,$1.70,TEST,BAKED DESSERTS - FROZEN,2015-12-09,2015,0,4736805,436,51821482,,,SARA LEE MUFFIN BLUEBERRY,,,
10.0049,656332796,GENERAL MILLS OATMEAL CRISP TRIPLE BERRY 425 GM,,GENERAL MILLS,40,"7,871,932",0.7,-7%,848235,0,-5%,97,$3.94,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,53,1077237850,,10.0009,GENERAL MILLS OATMEAL CRISP TRIPLE BERRY,2.0302,,
420.0011,660135986,GAY LEA BUTTER SALTED 454 GM,,GAY LEA FOODS,2,"22,631,369",4.6,-9%,2764137,0,-13%,29,$3.72,TEST,BUTTER & DAIRY SPREADS,2015-12-09,2015,0,27999582,2,258549396,,420.0001,GAY LEA BUTTER SALTED,4.6101,,
300.0017,661880416,SHAKE N BAKE CHICKEN ITALIAN 2 ENV 142 GM,,KRAFT,8,"1,019,396",3.4,-6%,49990,0,-12%,78,$2.90,TEST,COATING MIXES,2015-12-09,2015,0,1327048,9,25658725,,300.1007,SHAKE N BAKE CHICKEN ITALIAN,14.5201,,
320.039,662009315,SPICE CARGO BACN BITS120 GM,,MCCORMICK,381,"18,009",0,-48%,815,0,-41%,4,$2.65,TEST,SEASONINGS & SALAD TOPPINGS,2015-12-09,2015,0,5189218,340,124986156,,,SPICE CARGO BACN BITS,,,
350.2816,663431177,OLD DUTCH POTATO RIP L MEXICAN CHILI 65 GM,,OLD DUTCH FOODS,"2,807",503,0,-44%,22,0,-39%,NA,$1.52,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2782,1599305982,,,OLD DUTCH POTATO RIP L MEXICAN CHILI,,,
350.0467,663431608,OLD DUTCH POTATO REG ORIGINAL 270GM,,OLD DUTCH FOODS,458,"493,946",0,-77%,48054,0,-77%,36,$2.78,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,386,1599305982,,,OLD DUTCH POTATO REG ORIGINAL,,,
350.0152,663431652,OLD DUTCH DUTCH CRUNCH POTATO KETTLE JALPNO&CHED 200GM,,OLD DUTCH FOODS,143,"2,806,816",0.2,-4%,174858,0,-10%,48,$3.21,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,168,1599305982,,350.1073,OLD DUTCH DUTCH CRUNCH POTATO KETTLE JALPNO&CHED,10.5303,,
350.0179,663431670,OLD DUTCH POTATO ORIGINAL CHIPS 255GM,,OLD DUTCH FOODS,170,"2,229,097",0.1,NA,203084,0,NA,56,$2.80,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,154,1599305982,,350.1066,OLD DUTCH POTATO ORIGINAL CHIPS,10.5302,,
350.0078,663431672,OLD DUTCH BBQ CHIPS 255GM,,OLD DUTCH FOODS,69,"5,553,039",0.3,NA,508629,0,NA,65,$2.78,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,64,1599305982,,350.102,OLD DUTCH BBQ CHIPS,10.5303,,
350.0101,663431673,OLD DUTCH KETCHUP CHIP 255GM,,OLD DUTCH FOODS,92,"4,316,912",0.2,NA,384866,0,NA,63,$2.86,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,93,1599305982,,350.1032,OLD DUTCH KETCHUP CHIP,10.5303,,
350.0048,663431674,OLD DUTCH RIP L REGULAR CHIPS 255GM,,OLD DUTCH FOODS,39,"8,250,007",0.5,NA,736237,0,NA,65,$2.86,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,39,1599305982,,350.1009,OLD DUTCH RIP L REGULAR CHIPS,10.5302,,
350.0137,663431675,OLD DUTCH RIP L SOUR CREAM & GREEN ONION 255GM,,OLD DUTCH FOODS,128,"3,224,752",0.2,NA,293723,0,NA,52,$2.80,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,117,1599305982,,350.0065,OLD DUTCH RIP L SOUR CREAM & GREEN ONION,10.5303,,
350.0311,663431676,OLD DUTCH RIP L CREAMY DILL 255GM,,OLD DUTCH FOODS,302,"996,979",0.1,NA,91336,0,NA,29,$2.78,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,266,1599305982,,350.1145,OLD DUTCH RIP L CREAMY DILL,10.5303,,
350.0103,663431677,OLD DUTCH RIP L LIGHTLY SALTED 255GM,,OLD DUTCH FOODS,94,"4,296,965",0.2,NA,385966,0,NA,64,$2.84,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,92,1599305982,,350.0063,OLD DUTCH RIP L LIGHTLY SALTED,10.5302,,
350.0381,663431679,OLD DUTCH CRISPY BACON CHIPS 255GM,,OLD DUTCH FOODS,372,"704,018",0,NA,65014,0,NA,28,$2.76,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,334,1599305982,,350.1191,OLD DUTCH CRISPY BACON CHIPS,10.5303,,
350.053,663431828,DOUBLE DUTCH SMOKED MEAT & MUSTARD HOAGIE 235GM,,OLD DUTCH FOODS,521,"383,787",0,NA,28613,0,NA,31,$3.15,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,477,1599305982,,,DOUBLE DUTCH SMOKED MEAT & MUSTARD HOAGIE,,,
350.0423,663432231,OLD DUTCH BAKED POTATO CRISPS CREAMY DILL 180GM,,OLD DUTCH FOODS,414,"591,453",0,-13%,28252,0,-17%,21,$3.77,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,479,1599305982,,,OLD DUTCH BAKED POTATO CRISPS CREAMY DILL,,,
350.0541,663432232,OLD DUTCH BAKED POTATO CRISPS SALT N VINEGAR 180GM,,OLD DUTCH FOODS,532,"365,483",0,-24%,17223,0,-27%,20,$3.82,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,610,1599305982,,,OLD DUTCH BAKED POTATO CRISPS SALT N VINEGAR,,,
360.0732,663435100,OLD DUTCH PEANUTS SALTED CELLO 80 GM,,OLD DUTCH FOODS,723,"49,773",0,-9%,2939,0,-15%,4,$1.35,TEST,SNACKING FRUITS NUTS & SEEDS,2015-12-09,2015,0,25009883,732,321858972,,,OLD DUTCH PEANUTS SALTED CELLO,,,
360.0878,663435101,OLD DUTCH PEANUTS HONEY CELLO 80 GM,,OLD DUTCH FOODS,869,"32,028",0,-7%,1891,0,-11%,3,$1.36,TEST,SNACKING FRUITS NUTS & SEEDS,2015-12-09,2015,0,25009883,872,321858972,,,OLD DUTCH PEANUTS HONEY CELLO,,,
30.0317,667210028,CHRISTIE CRISPERS RANCH CELLO 70GM,,MONDELEZ,308,"61,859",0,-17%,2961,0,-23%,12,$1.46,TEST,CRACKERS,2015-12-09,2015,0,46807543,305,513945224,,,CHRISTIE CRISPERS RANCH CELLO,,,
30.0019,667210128,CHRISTIE PREMIUM PLUS UNSALTED 450 GM (#01281),,MONDELEZ,10,"7,579,206",1.3,-4%,1025561,0,-13%,97,$3.33,TEST,CRACKERS,2015-12-09,2015,0,46807543,7,513945224,,30.1002,CHRISTIE PREMIUM PLUS UNSALTED,1.6001,,
1210.0051,677731301,STRUBS DILLS KOSHER BABY 750 ML,,STRUB BROTHERS,42,"753,030",0.5,10%,120599,0,7%,42,$4.67,TEST,PICKLES,2015-12-09,2015,0,27443343,45,115123666,,1210.1036,STRUBS DILLS KOSHER BABY,12.622,,
150.0069,678000004,UNICO SOLID LIGHT TUNA IN OLIVE OIL 3X80GM,,UNICO FOODS,60,"516,348",0.2,0%,30369,0,0%,20,$1.36,TEST,TUNA - C&B,2015-12-09,2015,0,16204779,59,178730249,,,UNICO SOLID LIGHT TUNA IN OLIVE OIL,,,
980.1518,681406007,CHARLEVOISIENN QUEBEC COOKED MAPLE HAM 250GM,,CHARCUTERIE 11460866,"1,509","7,616",0,NA,494,0,NA,0,$3.85,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1403,885822394,,,CHARLEVOISIENN QUEBEC COOKED MAPLE HAM,,,
980.1698,681406010,CHARLEVOISIENN CRETON VEAL 250GM,,?,"1,689","1,878",0,NA,114,0,NA,NA,$4.14,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1605,885822394,,,CHARLEVOISIENN CRETON VEAL,,,
980.1643,681406016,CHARLEVOISIENN CHICKEN PATE 550GM,,CHARCUTERIE 10956660,"1,634","2,973",0,NA,242,0,NA,0,$6.76,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1499,885822394,,,CHARLEVOISIENN CHICKEN PATE,,,
980.1736,681406019,CHARLEVOISIENN SALMON PATE 550GM,,CHARCUTERIE 10956660,"1,726","1,500",0,NA,124,0,NA,0,$6.66,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1587,885822394,,,CHARLEVOISIENN SALMON PATE,,,
980.1731,681406032,LES VIANDES CHARLEVOIX TOMATO BASIL DRY CURD HAM 250GM,,LES VIANDES CHRLVOI,"1,722","1,513",0,184%,75,0,194%,0,$5.06,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1647,885822394,,,LES VIANDES CHARLEVOIX TOMATO BASIL DRY CURD HAM,,,
980.1371,681406037,CHARLEVOISIENN DEER PATE W/RED CRANBERRY 125GM,,CHARCUTERIE 10956660,"1,362","19,076",0,NA,637,0,NA,2,$3.75,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1365,885822394,,,CHARLEVOISIENN DEER PATE W/RED CRANBERRY,,,
980.1695,681406044,LES VIANDES CHARLEVOIX COUNTRY PATE 125GM,,LES VIANDES CHRLVOI,"1,686","1,967",0,1756%,82,0,1812%,NA,$3.00,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1637,885822394,,,LES VIANDES CHARLEVOIX COUNTRY PATE,,,
980.1662,681406047,CHARLEVOISIENN DUCK PATE W/ORANGE 125GM,,CHARCUTERIE 10956660,"1,653","2,666",0,NA,108,0,NA,0,$3.09,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1611,885822394,,,CHARLEVOISIENN DUCK PATE W/ORANGE,,,
980.1616,681406048,CHARLEVOISIENN LIVER PATE W/PEPPER 125GM,,CHARCUTERIE 10956660,"1,607","3,549",0,NA,140,0,NA,0,$3.18,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1568,885822394,,,CHARLEVOISIENN LIVER PATE W/PEPPER,,,
980.1668,681406049,CHARLEVOISIENN RABBIT PATE W/FINE HERBS 125GM,,CHARCUTERIE 10956660,"1,658","2,386",0,NA,99,0,NA,0,$3.01,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1620,885822394,,,CHARLEVOISIENN RABBIT PATE W/FINE HERBS,,,
950.0514,681406111,CHARLEVOISIENN SPICY SAUSAGE 140GM,,CHARCUTERIE 10956660,505,"9,473",0,NA,211,0,NA,1,$6.29,TEST,SAUSAGES - EXACT WEIGHT,2015-12-09,2015,0,28868468,571,307273915,,,CHARLEVOISIENN SPICY SAUSAGE,,,
980.1688,681406120,CHARLEVOISIENN TOMATO BASIL DRY CURD SLICED HAM 250GM,,CHARCUTERIE 11460866,"1,679","2,071",0,NA,123,0,NA,NA,$4.20,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,1588,885822394,,,CHARLEVOISIENN TOMATO BASIL DRY CURD SLICED HAM,,,
220.008,684000264,KNORR SIDEKICKS PASTA&SCE HOMESTYLE CHEDDAR 131GM,,UNILEVER,71,"1,001,697",0.3,-6%,104056,0,-5%,67,$1.26,TEST,SIDE DISHES,2015-12-09,2015,0,38093632,68,281284747,,220.1064,KNORR SIDEKICKS PASTA&SCE HOMESTYLE CHEDDAR,6.5103,,
980.0995,685531054,LIDO CAPRI ENRICO SMOKED HAM 750GM,,LES CUISINES GASPESI,986,"92,534",0,NA,8800,0,NA,9,$7.89,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,0,51105854,751,885822394,,,LIDO CAPRI ENRICO SMOKED HAM,,,
610.001,692008020,QUAKER CHOCOLATE CHIP BAG 900 GM,,QUAKER OATS,1,"995,948",15.1,0%,266835,0,2%,80,$3.36,TEST,COOKIE MIXES,2015-12-09,2015,0,1110845,1,5773667,,610.1001,QUAKER CHOCOLATE CHIP BAG,1.5101,,
810.0155,694590212,WONG WING ENTREE SWEET AND SOUR CHICKEN 400 GM,,MCCAIN FOODS,146,"2,069,963",0.1,15%,160944,0,15%,44,$5.14,TEST,DINNERS & ENTREES - FROZEN,2015-12-09,2015,0,129288821,233,1112111977,,810.1202,WONG WING ENTREE SWEET AND SOUR CHICKEN,6.522,,
1000.0139,704116038,OBERTO BACON PORK JERKY 50GM,,OBERTO SAUSAGE,130,"207,153",0.1,-9%,1702,0,-13%,17,$6.09,TEST,MEAT STICKS & BEEF JERKY,2015-12-09,2015,0,7018718,171,171095966,,,OBERTO BACON PORK JERKY,,,
1000.0188,704116049,OBERTO HAWAIIAN STYLE PORK JERKY 70GM,,OBERTO SAUSAGE,179,"68,858",0,633%,817,0,629%,6,$5.90,TEST,MEAT STICKS & BEEF JERKY,2015-12-09,2015,0,7018718,207,171095966,,,OBERTO HAWAIIAN STYLE PORK JERKY,,,
730.0014,711062420,STAGG LESS THAN 1% FAT VEGETABLE GARDEN CHILI 425GM,,GEORGE A HORMEL,5,"1,145,979",5.9,8%,169863,0,3%,61,$2.87,TEST,CHILI CON CARNE,2015-12-09,2015,0,3074491,8,18553832,,730.1008,STAGG LESS THAN,6.5101,,
260.0012,719211167,DELISSIO THIN CRISPY CRUST PEPPERONI FZ 1S 555GM,,NESTLE,3,"11,344,798",2.2,28%,1486112,0,24%,93,$4.24,TEST,PIZZA & SUBS - FROZEN,2015-12-09,2015,0,58854632,6,472148263,,260.1004,DELISSIO THIN CRISPY CRUST PEPPERONI FZ,6.5701,,
260.0034,719213361,DELISSIO THIN CRISPY CRUST CANADIAN FROZEN 1S 600GM,,NESTLE,25,"5,826,376",1.1,24%,853697,0,22%,84,$4.09,TEST,PIZZA & SUBS - FROZEN,2015-12-09,2015,0,58854632,12,472148263,,260.101,DELISSIO THIN CRISPY CRUST CANADIAN FROZEN,6.5701,,
260.0064,719216698,DELISSIO RISING CRUST BUFFALO CHCKEN FRZ 1S 737GM,,NESTLE,55,"2,698,236",0.5,26%,385889,0,26%,71,$5.15,TEST,PIZZA & SUBS - FROZEN,2015-12-09,2015,0,58854632,52,472148263,,260.1047,DELISSIO RISING CRUST BUFFALO CHCKEN FRZ,6.5701,,
630.498,722500394,MRS FRESHLEYS ORANGE CUPCAKES 113GM,,HYGAARD FINE FOODS,"4,971",187,0,NA,12,0,NA,NA,$1.73,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,0,55707212,4938,464945210,,,MRS FRESHLEYS ORANGE CUPCAKES,,,
940.0033,738900059,SUGARDALE SIDE BACON 375GM,,SUGARDALE FOODS,24,"3,879,991",0.7,-2%,482148,0,-6%,4,$3.02,TEST,BACON & SUBSTITUTES,2015-12-09,2015,0,28056247,18,338198811,,940.1017,SUGARDALE SIDE BACON,7.4101,,
60.0349,790520009,HEALTHY FOODS ANGRY BIRDS RED FRUIT SNACKS 10S 255GM,,SIMPLY CANDY,340,"162,593",0,-32%,10852,0,-25%,6,$3.82,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,299,585157483,,,HEALTHY FOODS ANGRY BIRDS RED FRUIT SNACKS,,,
60.0922,790520016,HEALTHY FOODS ANGRY BIRDS YELLOW FRUIT SNCKS 10S 255GM,,SIMPLY CANDY,913,311,0,-95%,25,0,-93%,NA,$3.24,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,829,585157483,,,HEALTHY FOODS ANGRY BIRDS YELLOW FRUIT SNCKS,,,
60.0996,790520023,HEALTHY FOODS ANGRY BIRDS BLUE FRUIT SNACKS 10S 255GM,,SIMPLY CANDY,987,137,0,-97%,9,0,-97%,NA,$3.91,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,925,585157483,,,HEALTHY FOODS ANGRY BIRDS BLUE FRUIT SNACKS,,,
60.0978,790520030,HEALTHY FOODS ANGRY BIRDS GREEN FRUIT SNACKS 10S 255GM,,SIMPLY CANDY,969,178,0,-97%,12,0,-96%,NA,$3.96,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,892,585157483,,,HEALTHY FOODS ANGRY BIRDS GREEN FRUIT SNACKS,,,
350.2034,807710110,MEIJI YAN YAN SNACK STICKS CHOCOLATE 57GM,,MEIJI SEIKA,"2,025","3,807",0,580%,158,0,509%,NA,$1.37,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2068,1599305982,,,MEIJI YAN YAN SNACK STICKS CHOCOLATE,,,
350.3231,807710112,MEIJI YAN YAN SNACK STICKS VANILLA 57GM (#10112),,MEIJI SEIKA,"3,219",124,0,-53%,6,0,-54%,NA,$1.29,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,3169,1599305982,,,MEIJI YAN YAN SNACK STICKS VANILLA,,,
350.2645,816311088,BOULDER CANYON MALT VINEGAR & SALT 142GM,,BOULDER CANYON NATUR,"2,636",833,0,-46%,36,0,-46%,NA,$3.28,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2634,1599305982,,,BOULDER CANYON MALT VINEGAR & SALT,,,
1360.0034,829566095,DE NIGRIS BALSAMIC 300GM,,SWING TRADING,25,"25,665",0,4%,1515,0,5%,4,$5.08,TEST,KETCHUP,2015-12-09,2015,0,34069698,30,130405827,,,DE NIGRIS BALSAMIC,,,
1330.0408,829566308,DE NIGRIS BBQ SAUCE GLASS 300GM,,SWING TRADING,399,35,0,NA,2,0,NA,NA,$5.00,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,407,61287672,,,DE NIGRIS BBQ SAUCE GLASS,,,
890.023,838000001,TELMA CHICKEN STOCK CUBES 3S 15GM,,TELMA,221,836,0,-28%,9,0,-36%,0,$1.41,TEST,BOUILLON PRODUCTS,2015-12-09,2015,0,2999764,270,52000055,,,TELMA CHICKEN STOCK CUBES,,,
350.0172,841141190,KETTLE NEW YORK CHEDDAR & HERB CHIPS 220GM,,KETTLE FOODS,163,"2,423,724",0.1,19%,183049,0,12%,69,$2.91,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,165,1599305982,,350.1072,KETTLE NEW YORK CHEDDAR & HERB CHIPS,10.5303,,
630.0354,856310710,POPPIES ECLAIRS MINI 710 GM,,BISCUITERIE POPPIES,345,"276,350",0,-10%,17675,0,-13%,9,$11.10,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,0,55707212,533,464945210,,630.146,POPPIES ECLAIRS MINI,1.651,,
630.019,856311000,POPPIES MINI CREAM PUFFS BELGIAN 1 KG,,BISCUITERIE POPPIES,181,"506,017",0.1,-20%,42850,0,-24%,9,$11.81,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,0,55707212,248,464945210,,630.1201,POPPIES MINI CREAM PUFFS BELGIAN,1.651,,
640.0012,856311251,POPPIES PROFITEROLES 100S 1.25KG,,POPPIES INTERNATIONA,3,"3,295,553",3.4,-7%,400126,0,-13%,0,$10.30,TEST,BAKED DESSERTS - FROZEN,2015-12-09,2015,0,4736805,3,51821482,,640.1003,POPPIES PROFITEROLES,1.651,,
640.0088,856395400,POPPIES MINI CREAM PUFFS 9S 400 GM,,BISCUITERIE POPPIES,79,"123,462",0.1,10%,5519,0,10%,4,$8.95,TEST,BAKED DESSERTS - FROZEN,2015-12-09,2015,0,4736805,102,51821482,,,POPPIES MINI CREAM PUFFS,,,
640.014,856395450,POPPIES MINI ECLAIRS CHOCOLATE 455 GM,,BISCUITERIE POPPIES,131,"52,934",0.1,9%,2424,0,7%,3,$9.94,TEST,BAKED DESSERTS - FROZEN,2015-12-09,2015,0,4736805,147,51821482,,,POPPIES MINI ECLAIRS CHOCOLATE,,,
640.0461,856399103,POPPIES TRIO MINI PASTRY BEIGNETS 225GM,,BISCUITERIE POPPIES,451,28,0,-96%,1,0,-98%,NA,$7.00,TEST,BAKED DESSERTS - FROZEN,2015-12-09,2015,0,4736805,456,51821482,,,POPPIES TRIO MINI PASTRY BEIGNETS,,,
330.0146,872503310,LONG GROVE CHOCOLATE WHITE PRETZEL 28GM,,LONG GROVE CONFECTIO,137,"5,863",0,22%,78,0,17%,3,$2.11,TEST,CANDIED SNACK FOODS,2015-12-09,2015,0,3183167,187,44359046,,,LONG GROVE CHOCOLATE WHITE PRETZEL,,,
350.1555,898200002,BEIGEL SESAME RINGS 200 GM,,BEIGEL&BEIGEL,"1,546","14,248",0,-29%,1759,0,-44%,1,$1.62,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1280,1599305982,,,BEIGEL SESAME RINGS,,,
350.1847,898200011,BEIGEL SESAME 400 GM,,BEIGEL&BEIGEL,"1,838","6,372",0,189%,1122,0,212%,0,$2.27,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1405,1599305982,,,BEIGEL SESAME,,,
30.0383,898200051,BEIGEL & BEIGEL SOUR CREAM&ONION CRISP CRCKR BAG 300GM,,BEIGEL&BEIGEL,374,"19,762",0,2%,1651,0,-8%,1,$3.59,TEST,CRACKERS,2015-12-09,2015,0,46807543,347,513945224,,,BEIGEL & BEIGEL SOUR CREAM&ONION CRISP CRCKR BAG,,,
350.2611,898200059,BEIGEL SESAME STICKS 200GM,,BEIGEL&BEIGEL,"2,602",903,0,87%,108,0,107%,0,$1.67,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,2225,1599305982,,,BEIGEL SESAME STICKS,,,
30.0514,898200063,BEIGEL & BEIGEL 6 GRAIN 300GM,,BEIGEL&BEIGEL,505,"5,007",0,-16%,988,0,-32%,1,$1.52,TEST,CRACKERS,2015-12-09,2015,0,46807543,375,513945224,,,BEIGEL & BEIGEL,,,
350.189,898200079,BEIGEL PRETZEL STIX FAT FREE 150 GM,,BEIGEL&BEIGEL,"1,881","5,622",0,24%,582,0,23%,1,$1.45,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1612,1599305982,,,BEIGEL PRETZEL STIX FAT FREE,,,
1230.0716,920783072,JESSE TREE LUPINI 364ML,,JESSETREE IMPORTING,704,14,0,NA,3,0,NA,NA,$2.00,TEST,OLIVES,2015-12-09,2015,0,8701898,684,52768774,,,JESSE TREE LUPINI,,,
1210.0434,930000108,MT OLIVE SANDWICH STUFFERS SWEET GHERKNS 473ML,,?,425,734,0,NA,43,0,NA,NA,$8.00,TEST,PICKLES,2015-12-09,2015,0,27443343,483,115123666,,,MT OLIVE SANDWICH STUFFERS SWEET GHERKNS,,,
1210.0365,930000109,MT OLIVE SANDWICH STUFFERS BREAD&BUTTER CHIPS 473ML,,?,356,"1,966",0,NA,133,0,NA,NA,$6.96,TEST,PICKLES,2015-12-09,2015,0,27443343,413,115123666,,,MT OLIVE SANDWICH STUFFERS BREAD&BUTTER CHIPS,,,
491.0262,1000000103,IGA BREAD 100% WHOLE WHEAT SLICED 450 GM (CL),,,,,,,119571.829,0,,,,TEST,BREAD - COMMERCIAL,2015-12-09,2015,1,82504562,256,,,491.1202,IGA BREAD,1.0124,,
491.036,1000000109,IGA RAISIN BREAD 450GM (CL),,,,,,,119571.829,0,,,,TEST,BREAD - COMMERCIAL,2015-12-09,2015,1,82504562,354,,,491.1291,IGA RAISIN BREAD,1.0122,,
491.0448,1000000118,IGA BREAD MULTIGRAIN 900 GM (CL),,,,,,,119571.829,0,,,,TEST,BREAD - COMMERCIAL,2015-12-09,2015,1,82504562,442,,,491.0018,IGA BREAD MULTIGRAIN,1.0124,,
501.0409,1000000120,IGA PITA BREAD 113 GM (CL),,,,,,,94715.82302,0,,,,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,1,65827497,403,,,501.1314,IGA PITA BREAD,1.0129,,
491.0577,1000000125,IGA GENERIC BREAD OATBRAN 450GM (CL),,,,,,,119571.829,0,,,,TEST,BREAD - COMMERCIAL,2015-12-09,2015,1,82504562,571,,,491.1487,IGA GENERIC BREAD OATBRAN,1.0124,,
491.0437,1000000135,IGA BREAD MULTIGRAIN 450 GM (CL),,,,,,,119571.829,0,,,,TEST,BREAD - COMMERCIAL,2015-12-09,2015,1,82504562,431,,,491.0018,IGA BREAD MULTIGRAIN,1.0124,,
631.1804,1000000155,MARKETPLACE PUMPKIN PIE 6IN 280GM (CL),,,,,,,24375.55913,0,,,,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,1,49263005,1798,,,631.2357,MARKETPLACE PUMPKIN PIE,1.6507,,
501.0638,1000000202,IGA DINNER ROLLS 6S (CL),,,,,,,94715.82302,0,,,,TEST,ROLLS - COMMERCIAL,2015-12-09,2015,1,65827497,632,,,,IGA DINNER ROLLS,,,
631.1594,1000000211,I G A GREEK YOGURT CHERRY DANISH 2S 115GM (CL),,,,,,,24375.55913,0,,,,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,1,49263005,1588,,,631.2214,I G A GREEK YOGURT CHERRY DANISH,1.651,,
